!!sas,ex3d,
!!id,desc,answer
SXS_SW2K83105_CP07_037_1,实训室2K831刀闸B相首端大瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83105_CP08_050_1,实训室2K831刀闸B相首端小瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83105_CP08_049_1,实训室2K831刀闸B相首端小瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83105_CP07_044_1,实训室2K831刀闸C相末端瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83105_CP07_043_1,实训室2K831刀闸C相末端瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83105_CP07_040_1,实训室2K831刀闸C相首端大瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83105_CP07_039_1,实训室2K831刀闸C相首端大瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83105_CP08_052_1,实训室2K831刀闸C相首端小瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83105_CP08_051_1,实训室2K831刀闸C相首端小瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83209_CP07_023_1,实训室2K832刀闸A相首端大瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83209_CP07_022_1,实训室2K832刀闸A相首端大瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83209_CP08_029_1,实训室2K832刀闸A相首端小瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83209_CP08_028_1,实训室2K832刀闸A相首端小瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83209_CP07_019_1,实训室2K832刀闸B相首端大瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83209_CP07_018_1,实训室2K832刀闸B相首端大瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83209_CP08_025_1,实训室2K832刀闸B相首端小瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83209_CP08_024_1,实训室2K832刀闸B相首端小瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83209_CP07_021_1,实训室2K832刀闸C相首端大瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83209_CP07_020_1,实训室2K832刀闸C相首端大瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83209_CP08_027_1,实训室2K832刀闸C相首端小瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83209_CP08_026_1,实训室2K832刀闸C相首端小瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83608_CP07_042_1,实训室2K836刀闸A相末端瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83608_CP07_046_1,实训室2K836刀闸A相首端瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83608_CP07_040_1,实训室2K836刀闸B相末端瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83608_CP07_047_1,实训室2K836刀闸B相首端瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83608_CP07_043_1,实训室2K836刀闸C相末端瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83608_CP07_049_1,实训室2K836刀闸C相首端瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83608_CP07_039_1,实训室2K836刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83608_CP07_041_1,实训室2K836刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83608_CP07_044_1,实训室2K836刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83608_CP07_045_1,实训室2K836刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83608_CP07_048_1,实训室2K836刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83608_CP07_050_1,实训室2K836刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83608_CP08_051_1,实训室2K836刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83608_CP08_052_1,实训室2K836刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83608_CP08_053_1,实训室2K836刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83608_CP08_054_1,实训室2K836刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83608_CP08_055_1,实训室2K836刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K83608_CP08_056_1,实训室2K836刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_CT2K83_A_01_CP04_006_1,实训室2K83电流互感器A相瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_CT2K83_B_01_CP04_006_1,实训室2K83电流互感器B相瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_CT2K83_C_01_CP04_006_1,实训室2K83电流互感器C相瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_PT2K83_A_01_CP05_008_1,实训室2K83电压互感器A相上侧瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_PT2K83_A_01_CP05_007_1,实训室2K83电压互感器A相下侧瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_K2K8302_CP12_024_1,实训室2K83开关A相末端瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_K2K8302_CP07_027_1,实训室2K83开关A相首端瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_K2K8302_CP12_023_1,实训室2K83开关B相末端瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_K2K8302_CP07_026_1,实训室2K83开关B相首端瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_K2K8302_CP12_022_1,实训室2K83开关C相末端瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_K2K8302_CP07_025_1,实训室2K83开关C相首端瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_K2K8302_CP11_019_1,实训室2K83开关瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_K2K8302_CP11_020_1,实训室2K83开关瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_K2K8302_CP11_021_1,实训室2K83开关瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84105_CP07_048_1,实训室2K841刀闸A相末端瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84105_CP07_047_1,实训室2K841刀闸A相末端瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84105_CP07_042_1,实训室2K841刀闸A相首端大瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84105_CP07_041_1,实训室2K841刀闸A相首端大瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84105_CP08_054_1,实训室2K841刀闸A相首端小瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84105_CP08_053_1,实训室2K841刀闸A相首端小瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84105_CP07_046_1,实训室2K841刀闸B相末端瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84105_CP07_045_1,实训室2K841刀闸B相末端瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84105_CP07_038_1,实训室2K841刀闸B相首端大瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84105_CP07_037_1,实训室2K841刀闸B相首端大瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84105_CP08_050_1,实训室2K841刀闸B相首端小瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84105_CP08_049_1,实训室2K841刀闸B相首端小瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84105_CP07_044_1,实训室2K841刀闸C相末端瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84105_CP07_043_1,实训室2K841刀闸C相末端瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84105_CP07_040_1,实训室2K841刀闸C相首端大瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84105_CP07_039_1,实训室2K841刀闸C相首端大瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84105_CP08_052_1,实训室2K841刀闸C相首端小瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84105_CP08_051_1,实训室2K841刀闸C相首端小瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84209_CP07_023_1,实训室2K842刀闸A相首端大瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84209_CP07_022_1,实训室2K842刀闸A相首端大瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84209_CP08_029_1,实训室2K842刀闸A相首端小瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84209_CP08_028_1,实训室2K842刀闸A相首端小瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84209_CP07_019_1,实训室2K842刀闸B相首端大瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84209_CP07_018_1,实训室2K842刀闸B相首端大瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84209_CP08_025_1,实训室2K842刀闸B相首端小瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84209_CP08_024_1,实训室2K842刀闸B相首端小瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84209_CP07_021_1,实训室2K842刀闸C相首端大瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84209_CP07_020_1,实训室2K842刀闸C相首端大瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84209_CP08_027_1,实训室2K842刀闸C相首端小瓷瓶上段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84209_CP08_026_1,实训室2K842刀闸C相首端小瓷瓶下段破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84608_CP07_042_1,实训室2K846刀闸A相末端瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84608_CP07_046_1,实训室2K846刀闸A相首端瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84608_CP07_040_1,实训室2K846刀闸B相末端瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84608_CP07_047_1,实训室2K846刀闸B相首端瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84608_CP07_043_1,实训室2K846刀闸C相末端瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84608_CP07_049_1,实训室2K846刀闸C相首端瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84608_CP07_039_1,实训室2K846刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84608_CP07_041_1,实训室2K846刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84608_CP07_044_1,实训室2K846刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84608_CP07_045_1,实训室2K846刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84608_CP07_048_1,实训室2K846刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84608_CP07_050_1,实训室2K846刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84608_CP08_051_1,实训室2K846刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84608_CP08_052_1,实训室2K846刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84608_CP08_053_1,实训室2K846刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84608_CP08_054_1,实训室2K846刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84608_CP08_055_1,实训室2K846刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_SW2K84608_CP08_056_1,实训室2K846刀闸瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_CT2K84_A_01_CP04_006_1,实训室2K84电流互感器A相瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_CT2K84_B_01_CP04_006_1,实训室2K84电流互感器B相瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
SXS_CT2K84_C_01_CP04_006_1,实训室2K84电流互感器C相瓷瓶破损,1、向网调汇报并申请立即停电处理、同时向地调、班长和班组现场工程师、中心运行专职汇报。@2、加强对缺陷进行跟踪、监视，以及时掌握设备缺陷的发展情况，并做好相关记录。
